2025-06-30 16:46:20.495 | INFO     | user_design_decorator:wrapper:31 |  session-id: , request-id: , user-id:   | {"session_id": "gyhtest", "request_id": "488156361aa2d6f819da1368f9b9f878", "module_name": "modules.intention_understanding_group.intention_understanding_group.get_intent_recognition", "cost_time": 131.07311606407166}
2025-06-30 16:52:57.918 | INFO     | user_design_decorator:wrapper:34 |  session-id: , request-id: , user-id:   | {"module_name": "include.rag.rag_recall_agent._split_chunks", "cost_time": 30.48827886581421}
2025-06-30 16:52:57.918 | INFO     | user_design_decorator:wrapper:34 |  session-id: , request-id: , user-id:   | {"module_name": "include.rag.rag_recall_agent._chunk_rank", "cost_time": 4.291534423828125e-06}
2025-06-30 16:52:57.919 | INFO     | user_design_decorator:wrapper:34 |  session-id: , request-id: , user-id:   | {"module_name": "include.rag.rag_recall_agent._generate_final_database", "cost_time": 2.1457672119140625e-06}
2025-06-30 16:52:57.919 | INFO     | user_design_decorator:wrapper:34 |  session-id: , request-id: , user-id:   | {"module_name": "include.rag.rag_recall_agent.construct_database", "cost_time": 30.689821004867554}
2025-06-30 16:55:51.869 | INFO     | user_design_decorator:wrapper:31 |  session-id: , request-id: , user-id:   | {"session_id": "gyhtest", "request_id": "488156361aa2d6f819da1368f9b9f878", "module_name": "modules.intention_understanding_group.intention_understanding_group.get_intent_recognition", "cost_time": 129.69374418258667}
2025-06-30 16:55:51.872 | INFO     | user_design_decorator:wrapper:31 |  session-id: , request-id: , user-id:   | {"session_id": "gyhtest", "request_id": "488156361aa2d6f819da1368f9b9f878", "module_name": "modules.intention_understanding_group.intention_understanding_group.get_intention", "cost_time": 129.69659900665283}
2025-06-30 16:55:53.025 | INFO     | user_design_decorator:log_time:40 |  session-id: , request-id: , user-id:   | {"session_id": "gyhtest", "request_id": "gyhtest", "module_name": "router_supply_question", "cost_time": 130.84961605072021}
2025-06-30 16:55:55.587 | INFO     | llm_caller_utils:llm_call:216 |  session-id: , request-id: , user-id:   | {"session_id": "", "request_id": "", "module_name": "llm_call", "is_stream": false, "model_name": "memory25_14b", "cost_time": 2.5421411991119385}
2025-06-30 16:55:55.588 | INFO     | user_design_decorator:wrapper:34 |  session-id: , request-id: , user-id:   | {"module_name": "include.utils.llm_caller_utils.llm_call", "cost_time": 2.5436112880706787}
2025-06-30 16:55:55.589 | INFO     | user_design_decorator:wrapper:34 |  session-id: , request-id: , user-id:   | {"module_name": "modules.query_division_based_cot_group.rewrite_query.call_llm_rewrite_time", "cost_time": 2.5440011024475098}
2025-06-30 16:55:55.590 | INFO     | user_design_decorator:wrapper:31 |  session-id: , request-id: , user-id:   | {"session_id": "gyhtest", "request_id": "488156361aa2d6f819da1368f9b9f878", "module_name": "modules.query_division_based_cot_group.rewrite_query.rewrite_query_with_supplyment", "cost_time": 2.5468883514404297}
2025-06-30 16:55:57.854 | INFO     | llm_caller_utils:llm_call:216 |  session-id: , request-id: , user-id:   | {"session_id": "", "request_id": "", "module_name": "llm_call", "is_stream": false, "model_name": "memory25_72b", "cost_time": 2.2604470252990723}
2025-06-30 16:55:57.855 | INFO     | user_design_decorator:wrapper:34 |  session-id: , request-id: , user-id:   | {"module_name": "include.utils.llm_caller_utils.llm_call", "cost_time": 2.2615461349487305}
2025-06-30 16:55:57.858 | INFO     | user_design_decorator:wrapper:31 |  session-id: , request-id: , user-id:   | {"session_id": "gyhtest", "request_id": "488156361aa2d6f819da1368f9b9f878", "module_name": "modules.get_retrieval_range.get_retrieval_range_task.get_retrieval_range_task", "cost_time": 2.2666590213775635}
2025-06-30 16:55:58.220 | INFO     | llm_caller_utils:llm_call:216 |  session-id: , request-id: , user-id:   | {"session_id": "", "request_id": "", "module_name": "llm_call", "is_stream": false, "model_name": "memory25_14b_7kcot0905_sft_vllm", "cost_time": 2.6268649101257324}
2025-06-30 16:55:58.221 | INFO     | user_design_decorator:wrapper:34 |  session-id: , request-id: , user-id:   | {"module_name": "include.utils.llm_caller_utils.llm_call", "cost_time": 2.6279499530792236}
2025-06-30 16:55:58.380 | INFO     | user_design_decorator:wrapper:31 |  session-id: , request-id: , user-id:   | {"session_id": "gyhtest", "request_id": "488156361aa2d6f819da1368f9b9f878", "module_name": "modules.query_judge_group.query_judge_group.get_judge", "cost_time": 0.0003190040588378906}
2025-06-30 16:55:58.381 | INFO     | user_design_decorator:wrapper:31 |  session-id: , request-id: , user-id:   | {"session_id": "gyhtest", "request_id": "488156361aa2d6f819da1368f9b9f878", "module_name": "modules.query_division_based_cot_group.query_division_based_cot_group.get_cot", "cost_time": 2.7886149883270264}
2025-06-30 16:55:58.382 | INFO     | user_design_decorator:__exit__:59 |  session-id: , request-id: , user-id:   | {"session_id": "gyhtest", "request_id": "gyhtest", "module_name": "QueryDivisionBasedCoTTask", "cost_time": 2.7911860942840576}
2025-06-30 16:55:58.574 | INFO     | user_design_decorator:wrapper:34 |  session-id: , request-id: , user-id:   | {"module_name": "include.rag.rag_recall_agent._add_retrieval_range", "cost_time": 5.9604644775390625e-06}
2025-06-30 16:55:58.610 | INFO     | user_design_decorator:wrapper:34 |  session-id: , request-id: , user-id:   | {"module_name": "include.rag.rag_recall_agent._add_retrieval_range", "cost_time": 4.0531158447265625e-06}
2025-06-30 16:55:58.660 | INFO     | user_design_decorator:wrapper:34 |  session-id: , request-id: , user-id:   | {"module_name": "include.rag.rag_recall_agent._add_retrieval_range", "cost_time": 4.76837158203125e-06}
2025-06-30 16:55:58.667 | INFO     | user_design_decorator:wrapper:34 |  session-id: , request-id: , user-id:   | {"module_name": "include.rag.rag_recall_agent._add_retrieval_range", "cost_time": 2.86102294921875e-06}
2025-06-30 16:55:58.667 | INFO     | user_design_decorator:wrapper:34 |  session-id: , request-id: , user-id:   | {"module_name": "include.rag.rag_recall_agent._add_retrieval_range", "cost_time": 3.0994415283203125e-06}
2025-06-30 16:55:58.674 | INFO     | user_design_decorator:wrapper:34 |  session-id: , request-id: , user-id:   | {"module_name": "include.rag.rag_recall_agent._add_retrieval_range", "cost_time": 3.0994415283203125e-06}
2025-06-30 16:55:58.674 | INFO     | user_design_decorator:wrapper:34 |  session-id: , request-id: , user-id:   | {"module_name": "include.rag.rag_recall_agent._add_retrieval_range", "cost_time": 2.1457672119140625e-06}
2025-06-30 16:55:58.824 | INFO     | user_design_decorator:wrapper:34 |  session-id: , request-id: , user-id:   | {"module_name": "include.rag.rag_recall_agent._add_retrieval_range", "cost_time": 3.814697265625e-06}
2025-06-30 16:55:59.049 | INFO     | user_design_decorator:wrapper:34 |  session-id: , request-id: , user-id:   | {"module_name": "include.rag.search.query_all.query_all", "cost_time": 0.30053019523620605}
2025-06-30 16:55:59.049 | INFO     | user_design_decorator:wrapper:34 |  session-id: , request-id: , user-id:   | {"module_name": "include.rag.rag_recall_agent._call_single_reference", "cost_time": 0.3008308410644531}
2025-06-30 16:55:59.050 | INFO     | user_design_decorator:wrapper:34 |  session-id: , request-id: , user-id:   | {"module_name": "include.rag.rag_recall_agent._call_multi_reference", "cost_time": 0.37538814544677734}
2025-06-30 16:55:59.082 | INFO     | user_design_decorator:wrapper:34 |  session-id: , request-id: , user-id:   | {"module_name": "include.rag.search.query_all.query_all", "cost_time": 0.39511871337890625}
2025-06-30 16:55:59.082 | INFO     | user_design_decorator:wrapper:34 |  session-id: , request-id: , user-id:   | {"module_name": "include.rag.rag_recall_agent._call_single_reference", "cost_time": 0.3953700065612793}
2025-06-30 16:55:59.082 | INFO     | user_design_decorator:wrapper:34 |  session-id: , request-id: , user-id:   | {"module_name": "include.rag.search.query_all.query_all", "cost_time": 0.3536808490753174}
2025-06-30 16:55:59.082 | INFO     | user_design_decorator:wrapper:34 |  session-id: , request-id: , user-id:   | {"module_name": "include.rag.rag_recall_agent._call_single_reference", "cost_time": 0.35390806198120117}
2025-06-30 16:55:59.083 | INFO     | user_design_decorator:wrapper:34 |  session-id: , request-id: , user-id:   | {"module_name": "include.rag.search.query_all.query_all", "cost_time": 0.3417971134185791}
2025-06-30 16:55:59.083 | INFO     | user_design_decorator:wrapper:34 |  session-id: , request-id: , user-id:   | {"module_name": "include.rag.rag_recall_agent._call_single_reference", "cost_time": 0.3419661521911621}
2025-06-30 16:55:59.096 | INFO     | user_design_decorator:wrapper:34 |  session-id: , request-id: , user-id:   | {"module_name": "include.rag.rag_recall_agent._call_multi_reference", "cost_time": 0.4221811294555664}
2025-06-30 16:55:59.109 | INFO     | user_design_decorator:wrapper:34 |  session-id: , request-id: , user-id:   | {"module_name": "include.rag.rag_recall_agent._call_multi_reference", "cost_time": 0.44156718254089355}
2025-06-30 16:55:59.110 | INFO     | user_design_decorator:wrapper:34 |  session-id: , request-id: , user-id:   | {"module_name": "include.rag.rag_recall_agent._call_multi_reference", "cost_time": 0.4990091323852539}
2025-06-30 16:55:59.129 | INFO     | user_design_decorator:wrapper:34 |  session-id: , request-id: , user-id:   | {"module_name": "include.rag.search.query_all.query_all", "cost_time": 0.3997230529785156}
2025-06-30 16:55:59.129 | INFO     | user_design_decorator:wrapper:34 |  session-id: , request-id: , user-id:   | {"module_name": "include.rag.rag_recall_agent._call_single_reference", "cost_time": 0.3999941349029541}
2025-06-30 16:55:59.136 | INFO     | user_design_decorator:wrapper:34 |  session-id: , request-id: , user-id:   | {"module_name": "include.rag.rag_recall_agent._call_multi_reference", "cost_time": 0.47591304779052734}
2025-06-30 16:55:59.182 | INFO     | user_design_decorator:wrapper:34 |  session-id: , request-id: , user-id:   | {"module_name": "include.rag.search.query_all.query_all", "cost_time": 0.318389892578125}
2025-06-30 16:55:59.182 | INFO     | user_design_decorator:wrapper:34 |  session-id: , request-id: , user-id:   | {"module_name": "include.rag.rag_recall_agent._call_single_reference", "cost_time": 0.3187577724456787}
2025-06-30 16:55:59.182 | INFO     | user_design_decorator:wrapper:34 |  session-id: , request-id: , user-id:   | {"module_name": "include.rag.rag_recall_agent._call_multi_reference", "cost_time": 0.6081948280334473}
2025-06-30 16:55:59.183 | INFO     | user_design_decorator:wrapper:34 |  session-id: , request-id: , user-id:   | {"module_name": "include.rag.search.query_all.query_all", "cost_time": 0.2960171699523926}
2025-06-30 16:55:59.183 | INFO     | user_design_decorator:wrapper:34 |  session-id: , request-id: , user-id:   | {"module_name": "include.rag.rag_recall_agent._call_single_reference", "cost_time": 0.2963540554046631}
2025-06-30 16:55:59.189 | INFO     | user_design_decorator:wrapper:34 |  session-id: , request-id: , user-id:   | {"module_name": "include.rag.rag_recall_agent._call_multi_reference", "cost_time": 0.3637969493865967}
2025-06-30 16:55:59.208 | INFO     | user_design_decorator:wrapper:34 |  session-id: , request-id: , user-id:   | {"module_name": "include.rag.search.query_all.query_all", "cost_time": 0.41566991806030273}
2025-06-30 16:55:59.208 | INFO     | user_design_decorator:wrapper:34 |  session-id: , request-id: , user-id:   | {"module_name": "include.rag.rag_recall_agent._call_single_reference", "cost_time": 0.4158937931060791}
2025-06-30 16:55:59.220 | INFO     | user_design_decorator:wrapper:34 |  session-id: , request-id: , user-id:   | {"module_name": "include.rag.rag_recall_agent._call_multi_reference", "cost_time": 0.5535609722137451}
2025-06-30 16:56:29.591 | INFO     | user_design_decorator:wrapper:34 |  session-id: , request-id: , user-id:   | {"module_name": "include.rag.rag_recall_agent._split_chunks", "cost_time": 30.540988206863403}
2025-06-30 16:56:29.591 | INFO     | user_design_decorator:wrapper:34 |  session-id: , request-id: , user-id:   | {"module_name": "include.rag.rag_recall_agent._chunk_rank", "cost_time": 8.821487426757812e-06}
2025-06-30 16:56:29.592 | INFO     | user_design_decorator:wrapper:34 |  session-id: , request-id: , user-id:   | {"module_name": "include.rag.rag_recall_agent._generate_final_database", "cost_time": 2.86102294921875e-06}
2025-06-30 16:56:29.592 | INFO     | user_design_decorator:wrapper:34 |  session-id: , request-id: , user-id:   | {"module_name": "include.rag.rag_recall_agent.construct_database", "cost_time": 30.91740107536316}
2025-06-30 16:56:29.740 | INFO     | user_design_decorator:wrapper:34 |  session-id: , request-id: , user-id:   | {"module_name": "include.rag.rag_recall_agent._split_chunks", "cost_time": 30.630522966384888}
2025-06-30 16:56:29.746 | INFO     | user_design_decorator:wrapper:34 |  session-id: , request-id: , user-id:   | {"module_name": "include.rag.rag_recall_agent._chunk_rank", "cost_time": 6.198883056640625e-06}
2025-06-30 16:56:29.747 | INFO     | user_design_decorator:wrapper:34 |  session-id: , request-id: , user-id:   | {"module_name": "include.rag.rag_recall_agent._generate_final_database", "cost_time": 3.0994415283203125e-06}
2025-06-30 16:56:29.747 | INFO     | user_design_decorator:wrapper:34 |  session-id: , request-id: , user-id:   | {"module_name": "include.rag.rag_recall_agent.construct_database", "cost_time": 31.079491138458252}
2025-06-30 16:56:29.974 | INFO     | user_design_decorator:wrapper:34 |  session-id: , request-id: , user-id:   | {"module_name": "include.rag.rag_recall_agent._split_chunks", "cost_time": 30.837579011917114}
2025-06-30 16:56:29.974 | INFO     | user_design_decorator:wrapper:34 |  session-id: , request-id: , user-id:   | {"module_name": "include.rag.rag_recall_agent._chunk_rank", "cost_time": 5.245208740234375e-06}
